text,id,reply_msg_id,sender_id,added_user,date
https://help.aimylogic.com/docs/ru/how-to-create-a-script/actions/google_sheets,46335,46334,349278159,False,1662812532.0
"А документация есть, можете прислать",46334,46333,943842509,False,1662812422.0
если сделать все согласно документации - будет работать 100% - где то ошиблись,46333,-1,349278159,False,1662812200.0
на редактирование,46332,-1,349278159,False,1662812182.0
гугл таблица опубликована? доступ извне есть?,46331,46329,349278159,False,1662812177.0
"ноу токсик) просто остальными не пользуюсь, помочь могу только так)",46330,46328,349278159,False,1662812161.0
"Я всё сделал, но данные не отображаются в докс",46329,46324,943842509,False,1662812119.0
https://track24.ru/google/?q=%D0%BA%D0%BE%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%82%D0%BE%D1%80%20%D1%87%D0%B0%D1%82%20%D0%B1%D0%BE%D1%82%D0%BE%D0%B2,46328,46327,349278159,False,1662812119.0
какие самые популярные,46327,46326,1073500437,False,1662812056.0
Соответственно подобные чаты есть по другим аналогичным продуктам,46326,-1,349278159,False,1662812041.0
Тут сообщество по конкретному продукту),46325,46322,349278159,False,1662812026.0
Что именно не получается?,46324,46319,349278159,False,1662812013.0
рассыл тг и т.д,46323,-1,1073500437,False,1662812006.0
есть ещё чаты по типу такого?,46322,-1,1073500437,False,1662811999.0
,46321,-1,1073500437,True,1662811978.0
Помогите пжл,46320,-1,943842509,False,1662810812.0
"Всем привет
У меня не получается бот привязать к гугл доку",46319,-1,943842509,False,1662810786.0
